timestamp,label,ESP32_NODE_1_sub_0,ESP32_NODE_1_sub_1,ESP32_NODE_1_sub_2,ESP32_NODE_1_sub_3,ESP32_NODE_1_sub_4,ESP32_NODE_1_sub_5,ESP32_NODE_1_sub_6,ESP32_NODE_1_sub_7,ESP32_NODE_1_sub_8,ESP32_NODE_1_sub_9,ESP32_NODE_2_sub_0,ESP32_NODE_2_sub_1,ESP32_NODE_2_sub_2,ESP32_NODE_2_sub_3,ESP32_NODE_2_sub_4,ESP32_NODE_2_sub_5,ESP32_NODE_2_sub_6,ESP32_NODE_2_sub_7,ESP32_NODE_2_sub_8,ESP32_NODE_2_sub_9,ESP32_NODE_3_sub_0,ESP32_NODE_3_sub_1,ESP32_NODE_3_sub_2,ESP32_NODE_3_sub_3,ESP32_NODE_3_sub_4,ESP32_NODE_3_sub_5,ESP32_NODE_3_sub_6,ESP32_NODE_3_sub_7,ESP32_NODE_3_sub_8,ESP32_NODE_3_sub_9
1772090039.3722477,unknown,,,,,,,,,,,90,11,0,0,0,0,26,19,21,25,,,,,,,,,,
1772090039.8566005,empty_room,128,5,0,0,0,0,11,12,12,12,128,5,0,0,0,0,19,19,19,18,128,5,0,0,0,0,18,19,18,20
1772090039.9514678,empty_room,128,5,0,0,0,0,10,12,11,12,128,5,0,0,0,0,17,17,17,16,90,11,0,0,0,0,17,18,16,14
1772090040.0282066,empty_room,140,6,0,0,0,0,16,14,11,18,90,11,0,0,0,0,18,20,18,17,90,11,0,0,0,0,19,17,18,18
1772090040.1504862,empty_room,99,5,0,0,0,0,22,21,19,16,21,15,0,0,0,0,18,14,8,5,140,6,0,0,0,0,5,5,5,5
1772090040.2453563,empty_room,99,5,0,0,0,0,11,9,9,9,128,5,0,0,0,0,19,19,18,19,21,15,0,0,0,0,13,19,23,27
1772090040.3545644,empty_room,90,11,0,0,0,0,13,13,13,14,99,5,0,0,0,0,27,22,27,26,90,11,0,0,0,0,13,14,12,14
1772090040.465965,empty_room,134,5,0,0,0,0,25,24,21,21,128,5,0,0,0,0,19,17,18,16,128,5,0,0,0,0,28,26,28,28
1772090040.5594702,empty_room,99,5,0,0,0,0,27,25,23,21,99,5,0,0,0,0,17,18,15,17,90,11,0,0,0,0,17,16,18,17
1772090040.672386,empty_room,90,11,0,0,0,0,15,14,17,17,128,5,0,0,0,0,20,18,18,17,133,29,0,0,0,0,22,23,25,16
1772090040.7669623,empty_room,102,29,0,0,0,0,13,12,11,15,90,11,0,0,0,0,20,20,19,19,128,5,0,0,0,0,19,18,17,17
1772090040.9238894,empty_room,99,5,0,0,0,0,10,12,11,13,99,5,0,0,0,0,18,14,8,2,140,6,0,0,0,0,19,18,19,17
1772090041.033213,empty_room,21,15,0,0,0,0,25,23,22,19,128,5,0,0,0,0,25,24,23,23,90,11,0,0,0,0,13,11,12,11
1772090041.1287794,empty_room,90,11,0,0,0,0,16,17,20,20,99,5,0,0,0,0,17,13,7,4,128,5,0,0,0,0,13,12,13,15
1772090041.2388859,empty_room,128,5,0,0,0,0,11,15,12,13,128,5,0,0,0,0,18,18,18,20,99,5,0,0,0,0,13,19,24,26
1772090041.3323321,empty_room,90,11,0,0,0,0,12,10,12,13,90,11,0,0,0,0,18,18,17,17,90,11,0,0,0,0,19,20,19,19
1772090041.4420252,empty_room,128,5,0,0,0,0,15,17,11,15,128,5,0,0,0,0,19,20,19,18,128,5,0,0,0,0,20,20,21,22
1772090041.5046625,empty_room,99,5,0,0,0,0,24,22,19,17,134,5,0,0,0,0,18,13,8,4,99,5,0,0,0,0,13,17,22,25
1772090041.5812998,empty_room,134,5,0,0,0,0,23,21,20,18,21,15,0,0,0,0,19,14,9,5,134,5,0,0,0,0,11,17,21,25
1772090041.673599,empty_room,128,5,0,0,0,0,11,12,17,14,134,5,0,0,0,0,18,13,8,3,134,5,0,0,0,0,10,12,15,16
1772090041.7658958,empty_room,90,11,0,0,0,0,10,10,9,11,134,5,0,0,0,0,20,15,10,5,128,5,0,0,0,0,12,11,13,16
1772090041.875398,empty_room,128,5,0,0,0,0,13,13,13,14,140,6,0,0,0,0,18,16,19,16,128,5,0,0,0,0,25,25,25,25
1772090041.9998367,empty_room,90,11,0,0,0,0,14,14,14,14,90,11,0,0,0,0,17,16,18,18,90,11,0,0,0,0,17,16,20,18
1772090042.09534,empty_room,117,29,0,0,0,0,15,16,15,16,117,29,0,0,0,0,17,18,17,17,117,29,0,0,0,0,20,20,19,19
1772090042.1922114,empty_room,134,5,0,0,0,0,24,23,21,19,128,5,0,0,0,0,18,19,18,17,128,5,0,0,0,0,12,13,13,14
1772090042.3026435,empty_room,134,5,0,0,0,0,25,22,20,18,90,11,0,0,0,0,20,19,19,17,128,5,0,0,0,0,29,24,26,25
1772090042.413749,empty_room,134,5,0,0,0,0,22,21,19,17,90,11,0,0,0,0,20,19,21,20,128,5,0,0,0,0,13,13,14,15
1772090042.5231817,empty_room,90,11,0,0,0,0,11,14,15,15,21,15,0,0,0,0,20,14,9,4,128,5,0,0,0,0,20,20,21,21
1772090042.5995467,empty_room,128,5,0,0,0,0,19,19,21,19,99,5,0,0,0,0,21,15,10,4,134,5,0,0,0,0,13,18,23,27
1772090042.7119586,empty_room,66,29,0,0,0,0,13,10,12,11,90,11,0,0,0,0,19,20,19,18,128,5,0,0,0,0,13,12,13,13
1772090042.7734478,empty_room,21,15,0,0,0,0,14,12,11,10,21,15,0,0,0,0,16,12,7,2,99,5,0,0,0,0,13,16,22,22
1772090042.8685527,empty_room,134,5,0,0,0,0,23,21,19,18,90,11,0,0,0,0,20,20,19,18,128,5,0,0,0,0,51,56,61,68
1772090042.9630194,empty_room,90,11,0,0,0,0,11,12,13,11,134,5,0,0,0,0,22,16,11,4,99,5,0,0,0,0,14,18,24,26
1772090043.0713282,empty_room,128,5,0,0,0,0,11,14,13,12,99,5,0,0,0,0,19,14,9,4,90,11,0,0,0,0,15,14,15,14
1772090043.1787295,empty_room,90,11,0,0,0,0,12,12,12,13,99,5,0,0,0,0,19,20,18,19,128,5,0,0,0,0,21,21,21,21
1772090043.2405937,empty_room,128,5,0,0,0,0,20,17,15,18,117,29,0,0,0,0,19,19,19,22,90,11,0,0,0,0,14,14,16,14
1772090043.333094,empty_room,99,5,0,0,0,0,11,12,13,12,99,5,0,0,0,0,20,18,17,17,128,5,0,0,0,0,18,17,17,18
1772090043.3944147,empty_room,133,29,0,0,0,0,13,19,15,19,99,5,0,0,0,0,20,15,8,4,128,5,0,0,0,0,11,13,14,14
1772090043.489434,empty_room,128,5,0,0,0,0,13,12,14,13,99,5,0,0,0,0,18,13,8,4,128,5,0,0,0,0,16,16,16,16
1772090043.5870314,empty_room,128,5,0,0,0,0,11,12,13,14,128,5,0,0,0,0,19,22,21,21,134,5,0,0,0,0,15,21,26,29
1772090043.6816037,empty_room,99,5,0,0,0,0,24,23,21,19,90,11,0,0,0,0,18,17,20,18,90,11,0,0,0,0,18,19,16,16
