timestamp,label,ESP32_NODE_1_sub_0,ESP32_NODE_1_sub_1,ESP32_NODE_1_sub_2,ESP32_NODE_1_sub_3,ESP32_NODE_1_sub_4,ESP32_NODE_1_sub_5,ESP32_NODE_1_sub_6,ESP32_NODE_1_sub_7,ESP32_NODE_1_sub_8,ESP32_NODE_1_sub_9,ESP32_NODE_2_sub_0,ESP32_NODE_2_sub_1,ESP32_NODE_2_sub_2,ESP32_NODE_2_sub_3,ESP32_NODE_2_sub_4,ESP32_NODE_2_sub_5,ESP32_NODE_2_sub_6,ESP32_NODE_2_sub_7,ESP32_NODE_2_sub_8,ESP32_NODE_2_sub_9,ESP32_NODE_3_sub_0,ESP32_NODE_3_sub_1,ESP32_NODE_3_sub_2,ESP32_NODE_3_sub_3,ESP32_NODE_3_sub_4,ESP32_NODE_3_sub_5,ESP32_NODE_3_sub_6,ESP32_NODE_3_sub_7,ESP32_NODE_3_sub_8,ESP32_NODE_3_sub_9
1772090096.0745625,empty_room,128,5,0,0,0,0,10,11,11,13,99,5,0,0,0,0,19,19,19,17,90,11,0,0,0,0,13,12,13,15
1772090096.2161884,empty_room,128,5,0,0,0,0,18,18,18,17,99,5,0,0,0,0,19,18,21,20,134,5,0,0,0,0,12,17,22,26
1772090096.3277109,empty_room,134,5,0,0,0,0,24,22,21,19,90,11,0,0,0,0,20,20,19,18,128,5,0,0,0,0,17,17,16,16
1772090096.4541295,empty_room,99,5,0,0,0,0,20,19,17,15,21,15,0,0,0,0,18,14,8,4,128,5,0,0,0,0,20,20,20,20
1772090096.5626295,empty_room,90,11,0,0,0,0,11,10,12,12,99,5,0,0,0,0,14,14,8,3,99,5,0,0,0,0,12,15,21,24
1772090096.640454,empty_room,102,29,0,0,0,0,13,13,13,13,102,29,0,0,0,0,20,22,19,21,90,11,0,0,0,0,12,13,13,13
1772090096.7333066,empty_room,128,5,0,0,0,0,11,11,11,13,128,5,0,0,0,0,19,17,17,17,90,11,0,0,0,0,18,20,22,21
1772090096.8260577,empty_room,99,5,0,0,0,0,24,22,20,18,128,5,0,0,0,0,18,19,19,19,134,5,0,0,0,0,6,7,10,12
1772090096.9351306,empty_room,134,5,0,0,0,0,27,24,23,20,99,5,0,0,0,0,18,14,8,3,99,5,0,0,0,0,13,20,25,29
1772090097.0441558,empty_room,128,5,0,0,0,0,14,14,13,14,128,5,0,0,0,0,19,20,19,19,128,5,0,0,0,0,13,12,13,16
1772090097.13782,empty_room,128,5,0,0,0,0,9,17,15,20,99,5,0,0,0,0,18,14,8,5,90,11,0,0,0,0,21,20,21,20
1772090097.2467241,empty_room,128,5,0,0,0,0,14,15,15,17,99,5,0,0,0,0,16,17,18,15,99,5,0,0,0,0,16,16,16,17
1772090097.3411963,empty_room,128,5,0,0,0,0,15,14,16,11,90,11,0,0,0,0,19,19,19,19,90,11,0,0,0,0,16,14,17,14
1772090097.435197,empty_room,99,5,0,0,0,0,11,10,13,8,99,5,0,0,0,0,18,14,10,5,134,5,0,0,0,0,12,18,22,25
1772090097.5450647,empty_room,90,11,0,0,0,0,20,19,16,17,134,5,0,0,0,0,19,14,9,5,128,5,0,0,0,0,17,17,17,17
1772090097.6561298,empty_room,128,5,0,0,0,0,11,11,12,11,90,11,0,0,0,0,19,20,17,20,90,11,0,0,0,0,25,26,24,26
1772090097.7525735,empty_room,99,5,0,0,0,0,28,23,22,20,99,5,0,0,0,0,20,16,9,5,117,29,0,0,0,0,10,11,12,12
1772090097.8618226,empty_room,99,5,0,0,0,0,12,13,15,15,90,11,0,0,0,0,18,19,18,17,128,5,0,0,0,0,18,15,15,17
1772090097.9563658,empty_room,128,5,0,0,0,0,14,14,15,13,90,11,0,0,0,0,10,14,12,16,117,29,0,0,0,0,21,20,20,18
1772090098.0495348,empty_room,90,11,0,0,0,0,17,15,15,15,128,5,0,0,0,0,20,21,18,20,,,,,,,,,,
1772090098.2832031,empty_room,21,15,0,0,0,0,9,9,8,7,21,15,0,0,0,0,19,14,7,3,,,,,,,,,,
1772090098.392475,empty_room,90,11,0,0,0,0,26,19,26,21,134,5,0,0,0,0,18,14,9,4,134,5,0,0,0,0,12,16,21,22
1772090098.5007463,empty_room,133,29,0,0,0,0,11,12,12,12,133,29,0,0,0,0,20,19,19,18,128,5,0,0,0,0,14,14,16,18
1772090098.6122694,empty_room,102,29,0,0,0,0,16,18,15,16,128,5,0,0,0,0,18,17,15,21,134,5,0,0,0,0,5,8,10,12
1772090098.719541,empty_room,134,5,0,0,0,0,26,24,22,21,99,5,0,0,0,0,17,17,17,17,99,5,0,0,0,0,14,20,25,29
1772090098.8132076,empty_room,99,5,0,0,0,0,22,20,19,17,21,15,0,0,0,0,20,15,9,4,128,5,0,0,0,0,14,16,11,21
1772090098.8905694,empty_room,128,5,0,0,0,0,12,8,13,14,128,5,0,0,0,0,20,20,18,18,90,11,0,0,0,0,16,16,19,17
1772090098.983516,empty_room,99,5,0,0,0,0,22,20,18,16,128,5,0,0,0,0,19,19,19,19,90,11,0,0,0,0,13,14,14,18
1772090099.0795817,empty_room,128,5,0,0,0,0,11,12,13,13,128,5,0,0,0,0,22,22,21,20,90,11,0,0,0,0,17,17,16,17
