timestamp,label,ESP32_NODE_1_sub_0,ESP32_NODE_1_sub_1,ESP32_NODE_1_sub_2,ESP32_NODE_1_sub_3,ESP32_NODE_1_sub_4,ESP32_NODE_1_sub_5,ESP32_NODE_1_sub_6,ESP32_NODE_1_sub_7,ESP32_NODE_1_sub_8,ESP32_NODE_1_sub_9,ESP32_NODE_2_sub_0,ESP32_NODE_2_sub_1,ESP32_NODE_2_sub_2,ESP32_NODE_2_sub_3,ESP32_NODE_2_sub_4,ESP32_NODE_2_sub_5,ESP32_NODE_2_sub_6,ESP32_NODE_2_sub_7,ESP32_NODE_2_sub_8,ESP32_NODE_2_sub_9,ESP32_NODE_3_sub_0,ESP32_NODE_3_sub_1,ESP32_NODE_3_sub_2,ESP32_NODE_3_sub_3,ESP32_NODE_3_sub_4,ESP32_NODE_3_sub_5,ESP32_NODE_3_sub_6,ESP32_NODE_3_sub_7,ESP32_NODE_3_sub_8,ESP32_NODE_3_sub_9
1772090199.438512,empty_room,90,11,0,0,0,0,12,13,12,12,90,11,0,0,0,0,18,18,18,19,128,5,0,0,0,0,18,17,18,20
1772090199.5332618,empty_room,99,5,0,0,0,0,25,24,21,19,99,5,0,0,0,0,18,19,17,18,90,11,0,0,0,0,21,19,21,19
1772090199.6441844,empty_room,99,5,0,0,0,0,11,11,12,12,99,5,0,0,0,0,18,16,17,17,90,11,0,0,0,0,20,20,20,20
1772090199.8014953,empty_room,90,11,0,0,0,0,12,12,12,12,90,11,0,0,0,0,18,17,18,17,128,5,0,0,0,0,21,21,21,21
1772090199.8939476,empty_room,128,5,0,0,0,0,12,12,12,14,90,11,0,0,0,0,19,18,22,20,90,11,0,0,0,0,19,18,17,19
1772090199.9879065,empty_room,128,5,0,0,0,0,11,13,12,12,128,5,0,0,0,0,21,21,18,18,99,5,0,0,0,0,13,18,23,27
1772090200.096765,empty_room,90,11,0,0,0,0,10,12,14,13,90,11,0,0,0,0,17,18,16,17,90,11,0,0,0,0,20,16,14,17
1772090200.1733897,empty_room,99,5,0,0,0,0,25,23,21,19,99,5,0,0,0,0,14,16,13,18,90,11,0,0,0,0,12,11,12,12
1772090200.311147,empty_room,117,29,0,0,0,0,11,12,12,11,128,5,0,0,0,0,19,19,19,19,128,5,0,0,0,0,19,20,20,20
1772090200.4194279,empty_room,128,5,0,0,0,0,13,12,12,12,99,5,0,0,0,0,18,13,9,4,140,6,0,0,0,0,26,26,26,26
1772090200.513934,empty_room,90,11,0,0,0,0,11,11,10,13,99,5,0,0,0,0,17,13,8,3,90,11,0,0,0,0,16,14,13,15
1772090200.6553915,empty_room,32,18,0,0,0,0,13,14,10,11,99,5,0,0,0,0,20,19,19,19,128,5,0,0,0,0,18,22,22,22
1772090200.7800293,empty_room,21,15,0,0,0,0,27,25,23,21,99,5,0,0,0,0,17,16,17,20,128,5,0,0,0,0,14,10,13,13
1772090200.8743668,empty_room,90,11,0,0,0,0,13,17,17,17,128,5,0,0,0,0,21,20,19,18,128,5,0,0,0,0,18,19,14,18
1772090200.9673548,empty_room,99,5,0,0,0,0,14,15,15,15,128,5,0,0,0,0,22,21,21,20,128,5,0,0,0,0,12,12,13,12
1772090201.061633,empty_room,134,5,0,0,0,0,26,24,22,20,128,5,0,0,0,0,21,17,16,14,90,11,0,0,0,0,9,10,9,10
1772090201.124258,empty_room,128,5,0,0,0,0,12,11,12,10,99,5,0,0,0,0,19,15,9,3,99,5,0,0,0,0,11,11,13,12
1772090201.217834,empty_room,134,5,0,0,0,0,26,24,21,20,134,5,0,0,0,0,19,14,9,4,134,5,0,0,0,0,10,14,18,21
1772090201.2962005,empty_room,128,5,0,0,0,0,14,13,15,15,102,29,0,0,0,0,15,16,19,17,128,5,0,0,0,0,19,19,19,19
