timestamp,label,ESP32_NODE_1_sub_0,ESP32_NODE_1_sub_1,ESP32_NODE_1_sub_2,ESP32_NODE_1_sub_3,ESP32_NODE_1_sub_4,ESP32_NODE_1_sub_5,ESP32_NODE_1_sub_6,ESP32_NODE_1_sub_7,ESP32_NODE_1_sub_8,ESP32_NODE_1_sub_9,ESP32_NODE_2_sub_0,ESP32_NODE_2_sub_1,ESP32_NODE_2_sub_2,ESP32_NODE_2_sub_3,ESP32_NODE_2_sub_4,ESP32_NODE_2_sub_5,ESP32_NODE_2_sub_6,ESP32_NODE_2_sub_7,ESP32_NODE_2_sub_8,ESP32_NODE_2_sub_9,ESP32_NODE_3_sub_0,ESP32_NODE_3_sub_1,ESP32_NODE_3_sub_2,ESP32_NODE_3_sub_3,ESP32_NODE_3_sub_4,ESP32_NODE_3_sub_5,ESP32_NODE_3_sub_6,ESP32_NODE_3_sub_7,ESP32_NODE_3_sub_8,ESP32_NODE_3_sub_9
1772090079.3183858,empty_room,90,11,0,0,0,0,10,10,10,11,90,11,0,0,0,0,19,16,19,15,90,11,0,0,0,0,10,9,10,9
1772090079.4272037,empty_room,21,15,0,0,0,0,23,21,20,19,90,11,0,0,0,0,19,19,18,17,128,5,0,0,0,0,17,17,18,17
1772090079.4890182,empty_room,90,11,0,0,0,0,15,12,16,15,117,29,0,0,0,0,19,19,17,17,90,11,0,0,0,0,20,18,20,15
1772090079.5822933,empty_room,90,11,0,0,0,0,11,13,15,14,90,11,0,0,0,0,18,18,19,19,99,5,0,0,0,0,13,18,23,25
1772090079.6614733,empty_room,134,5,0,0,0,0,26,23,20,19,90,11,0,0,0,0,18,17,19,17,117,29,0,0,0,0,20,19,20,19
1772090079.7540822,empty_room,128,5,0,0,0,0,11,11,10,12,134,5,0,0,0,0,20,15,9,2,128,5,0,0,0,0,11,13,11,13
1772090079.878538,empty_room,90,11,0,0,0,0,22,6,16,10,128,5,0,0,0,0,18,13,19,16,134,5,0,0,0,0,13,19,23,27
1772090079.9872086,empty_room,99,5,0,0,0,0,20,17,15,20,21,15,0,0,0,0,17,13,9,5,99,5,0,0,0,0,17,18,17,18
1772090080.0805314,empty_room,99,5,0,0,0,0,25,23,22,19,90,11,0,0,0,0,17,18,18,17,99,5,0,0,0,0,14,18,25,28
1772090080.1731317,empty_room,21,15,0,0,0,0,25,24,21,20,99,5,0,0,0,0,18,14,8,4,134,5,0,0,0,0,5,8,10,12
1772090080.2838225,empty_room,140,6,0,0,0,0,8,11,16,15,128,5,0,0,0,0,16,15,17,15,99,5,0,0,0,0,13,19,23,27
1772090080.394628,empty_room,128,5,0,0,0,0,13,13,13,14,90,11,0,0,0,0,18,21,18,19,21,15,0,0,0,0,14,18,23,27
1772090080.504942,empty_room,128,5,0,0,0,0,13,12,18,13,90,11,0,0,0,0,22,20,25,23,134,5,0,0,0,0,13,20,25,28
1772090080.5698075,empty_room,128,5,0,0,0,0,22,19,25,24,90,11,0,0,0,0,18,15,18,14,90,11,0,0,0,0,12,13,12,12
1772090080.697404,empty_room,90,11,0,0,0,0,13,14,18,19,128,5,0,0,0,0,18,11,20,13,128,5,0,0,0,0,18,23,18,22
1772090080.8068142,empty_room,90,11,0,0,0,0,14,13,13,14,140,6,0,0,0,0,14,18,17,17,90,11,0,0,0,0,15,13,16,18
1772090080.8998315,empty_room,134,5,0,0,0,0,23,21,20,18,134,5,0,0,0,0,19,15,9,5,128,5,0,0,0,0,10,16,13,10
1772090081.023815,empty_room,90,11,0,0,0,0,10,10,13,11,99,5,0,0,0,0,18,18,20,19,21,15,0,0,0,0,14,20,25,28
1772090081.1167285,empty_room,99,5,0,0,0,0,25,22,20,19,134,5,0,0,0,0,20,15,10,3,128,5,0,0,0,0,12,10,13,13
1772090081.2097123,empty_room,128,5,0,0,0,0,16,14,19,15,128,5,0,0,0,0,17,17,15,15,128,5,0,0,0,0,24,24,20,21
1772090081.3169045,empty_room,21,15,0,0,0,0,21,19,17,16,134,5,0,0,0,0,20,15,9,3,128,5,0,0,0,0,20,20,21,21
1772090081.4245074,empty_room,128,5,0,0,0,0,13,14,12,14,128,5,0,0,0,0,16,16,15,16,134,5,0,0,0,0,13,18,23,27
1772090081.5188103,empty_room,99,5,0,0,0,0,10,10,9,8,99,5,0,0,0,0,19,14,9,3,99,5,0,0,0,0,8,10,13,15
1772090081.6281312,empty_room,90,11,0,0,0,0,11,11,11,11,134,5,0,0,0,0,21,15,10,6,90,11,0,0,0,0,13,11,11,11
1772090081.721413,empty_room,128,5,0,0,0,0,10,13,12,12,90,11,0,0,0,0,17,16,17,17,99,5,0,0,0,0,10,10,15,14
1772090081.8323717,empty_room,128,5,0,0,0,0,11,13,11,12,134,5,0,0,0,0,20,16,10,4,128,5,0,0,0,0,21,19,21,19
1772090081.9271052,empty_room,90,11,0,0,0,0,9,11,14,12,21,15,0,0,0,0,19,15,9,4,128,5,0,0,0,0,13,16,16,17
1772090082.037829,empty_room,90,11,0,0,0,0,12,11,12,9,99,5,0,0,0,0,18,14,8,4,21,15,0,0,0,0,14,19,24,27
1772090082.2089338,empty_room,128,5,0,0,0,0,11,13,12,12,140,6,0,0,0,0,17,18,24,20,128,5,0,0,0,0,20,16,18,17
1772090082.3374994,empty_room,90,11,0,0,0,0,14,14,14,14,128,5,0,0,0,0,18,18,16,16,90,11,0,0,0,0,13,12,10,11
