timestamp,label,ESP32_NODE_1_sub_0,ESP32_NODE_1_sub_1,ESP32_NODE_1_sub_2,ESP32_NODE_1_sub_3,ESP32_NODE_1_sub_4,ESP32_NODE_1_sub_5,ESP32_NODE_1_sub_6,ESP32_NODE_1_sub_7,ESP32_NODE_1_sub_8,ESP32_NODE_1_sub_9,ESP32_NODE_2_sub_0,ESP32_NODE_2_sub_1,ESP32_NODE_2_sub_2,ESP32_NODE_2_sub_3,ESP32_NODE_2_sub_4,ESP32_NODE_2_sub_5,ESP32_NODE_2_sub_6,ESP32_NODE_2_sub_7,ESP32_NODE_2_sub_8,ESP32_NODE_2_sub_9,ESP32_NODE_3_sub_0,ESP32_NODE_3_sub_1,ESP32_NODE_3_sub_2,ESP32_NODE_3_sub_3,ESP32_NODE_3_sub_4,ESP32_NODE_3_sub_5,ESP32_NODE_3_sub_6,ESP32_NODE_3_sub_7,ESP32_NODE_3_sub_8,ESP32_NODE_3_sub_9
1772035528.6546142,nothing_moving,134,5,0,0,0,0,24,22,22,21,134,5,0,0,0,0,25,21,17,11,134,5,0,0,0,0,13,18,24,29
1772035528.9523861,nothing_moving,134,5,0,0,0,0,18,17,16,17,134,5,0,0,0,0,26,22,17,12,134,5,0,0,0,0,12,18,23,28
1772035529.2647042,nothing_moving,134,5,0,0,0,0,22,21,19,19,134,5,0,0,0,0,26,21,17,11,134,5,0,0,0,0,13,18,25,28
1772035529.6175416,nothing_moving,134,5,0,0,0,0,22,21,20,20,134,5,0,0,0,0,23,21,17,11,134,5,0,0,0,0,13,19,24,29
1772035530.0004246,nothing_moving,134,5,0,0,0,0,22,20,19,18,134,5,0,0,0,0,26,23,18,13,134,5,0,0,0,0,11,16,22,25
1772035530.2970028,nothing_moving,134,5,0,0,0,0,16,15,15,15,134,5,0,0,0,0,25,21,17,11,134,5,0,0,0,0,12,17,22,26
1772035530.6348073,nothing_moving,134,5,0,0,0,0,24,23,21,20,134,5,0,0,0,0,25,22,17,12,134,5,0,0,0,0,13,19,24,29
1772035531.0449975,nothing_moving,134,5,0,0,0,0,19,17,16,18,134,5,0,0,0,0,25,22,17,12,134,5,0,0,0,0,12,18,24,28
1772035531.434353,nothing_moving,134,5,0,0,0,0,25,24,21,21,134,5,0,0,0,0,26,24,18,12,134,5,0,0,0,0,13,19,24,28
1772035531.75121,nothing_moving,134,5,0,0,0,0,22,21,19,19,134,5,0,0,0,0,26,23,18,13,134,5,0,0,0,0,13,18,24,30
1772035532.171995,nothing_moving,134,5,0,0,0,0,25,24,22,20,134,5,0,0,0,0,26,23,17,12,134,5,0,0,0,0,12,17,21,26
1772035532.5606048,nothing_moving,134,5,0,0,0,0,18,17,15,16,134,5,0,0,0,0,26,21,17,11,134,5,0,0,0,0,11,17,21,25
1772035532.856446,nothing_moving,134,5,0,0,0,0,21,19,17,17,134,5,0,0,0,0,26,21,18,12,134,5,0,0,0,0,13,19,25,29
1772035533.1745446,nothing_moving,134,5,0,0,0,0,22,21,20,20,134,5,0,0,0,0,22,20,15,10,134,5,0,0,0,0,13,19,25,30
1772035533.4622304,nothing_moving,134,5,0,0,0,0,22,20,20,19,69,1,0,0,0,0,14,12,16,14,134,5,0,0,0,0,11,17,23,27
1772035533.7984583,nothing_moving,134,5,0,0,0,0,21,20,19,17,134,5,0,0,0,0,27,22,18,12,134,5,0,0,0,0,11,17,22,27
1772035534.2278914,nothing_moving,134,5,0,0,0,0,21,20,18,18,134,5,0,0,0,0,25,22,17,11,134,5,0,0,0,0,13,19,25,31
1772035534.6159215,nothing_moving,134,5,0,0,0,0,20,17,17,16,134,5,0,0,0,0,25,21,17,11,134,5,0,0,0,0,12,17,23,27
1772035535.005883,nothing_moving,134,5,0,0,0,0,20,19,17,16,134,5,0,0,0,0,22,19,16,11,134,5,0,0,0,0,13,18,24,27
1772035535.3338997,nothing_moving,134,5,0,0,0,0,23,21,20,18,134,5,0,0,0,0,26,21,18,12,134,5,0,0,0,0,12,18,23,27
1772035535.7358227,nothing_moving,139,7,0,0,0,0,8,5,12,10,134,5,0,0,0,0,26,22,18,12,134,5,0,0,0,0,5,7,10,13
1772035535.915467,nothing_moving,134,5,0,0,0,0,22,21,19,19,134,5,0,0,0,0,25,22,16,11,134,5,0,0,0,0,12,17,22,26
1772035536.223842,nothing_moving,134,5,0,0,0,0,21,19,19,19,134,5,0,0,0,0,23,21,16,11,134,5,0,0,0,0,12,18,23,27
1772035536.553971,nothing_moving,134,5,0,0,0,0,19,18,17,17,134,5,0,0,0,0,26,22,17,12,134,5,0,0,0,0,11,16,21,26
1772035536.8528874,nothing_moving,134,5,0,0,0,0,22,21,20,19,134,5,0,0,0,0,25,21,16,11,134,5,0,0,0,0,11,17,22,27
1772035537.1774378,nothing_moving,134,5,0,0,0,0,23,22,21,19,134,5,0,0,0,0,25,21,16,11,134,5,0,0,0,0,11,16,21,25
1772035537.5561793,nothing_moving,134,5,0,0,0,0,22,21,19,20,134,5,0,0,0,0,26,22,18,12,134,5,0,0,0,0,12,17,21,25
1772035537.894688,nothing_moving,134,5,0,0,0,0,13,13,12,12,134,5,0,0,0,0,23,21,16,11,69,1,0,0,0,0,18,17,18,17
1772035538.3041472,nothing_moving,134,5,0,0,0,0,13,12,12,11,134,5,0,0,0,0,26,21,17,11,134,5,0,0,0,0,12,18,23,28
1772035538.7146811,nothing_moving,134,5,0,0,0,0,25,22,22,22,134,5,0,0,0,0,24,21,16,12,134,5,0,0,0,0,11,17,23,27
1772035539.091858,nothing_moving,134,5,0,0,0,0,21,20,18,17,134,5,0,0,0,0,24,22,16,11,134,5,0,0,0,0,12,17,23,28
1772035539.4444237,nothing_moving,134,5,0,0,0,0,20,18,17,17,134,5,0,0,0,0,24,21,17,11,134,5,0,0,0,0,12,18,23,27
1772035539.8528204,nothing_moving,134,5,0,0,0,0,20,19,18,18,134,5,0,0,0,0,24,20,16,11,69,1,0,0,0,0,16,17,16,18
1772035540.2516239,nothing_moving,134,5,0,0,0,0,22,21,19,19,134,5,0,0,0,0,26,22,18,12,134,5,0,0,0,0,12,18,23,27
1772035540.6578553,nothing_moving,134,5,0,0,0,0,24,22,21,20,134,5,0,0,0,0,27,23,18,11,134,5,0,0,0,0,13,18,23,29
1772035541.070935,nothing_moving,134,5,0,0,0,0,18,16,18,18,134,5,0,0,0,0,25,22,18,12,134,5,0,0,0,0,10,14,21,23
1772035541.4585612,nothing_moving,134,5,0,0,0,0,15,12,13,12,134,5,0,0,0,0,25,21,17,11,134,5,0,0,0,0,13,20,23,32
1772035541.777109,nothing_moving,134,5,0,0,0,0,22,21,18,19,134,5,0,0,0,0,25,21,17,11,134,5,0,0,0,0,12,17,22,26
1772035542.0840766,nothing_moving,134,5,0,0,0,0,19,18,17,16,134,5,0,0,0,0,25,22,17,12,69,1,0,0,0,0,15,16,17,16
1772035542.4172578,nothing_moving,134,5,0,0,0,0,22,21,20,19,134,5,0,0,0,0,25,21,17,12,69,1,0,0,0,0,14,18,19,19
1772035542.8013666,nothing_moving,134,5,0,0,0,0,24,23,21,22,134,5,0,0,0,0,25,22,18,12,134,5,0,0,0,0,8,8,11,13
1772035543.1180983,nothing_moving,134,5,0,0,0,0,25,24,22,21,134,5,0,0,0,0,25,22,16,11,134,5,0,0,0,0,13,18,24,29
1772035543.4936502,nothing_moving,134,5,0,0,0,0,24,21,20,20,134,5,0,0,0,0,23,20,16,11,134,5,0,0,0,0,12,18,23,29
1772035543.8348784,nothing_moving,134,5,0,0,0,0,22,21,20,19,134,5,0,0,0,0,24,21,17,11,134,5,0,0,0,0,13,18,24,29
1772035544.2654192,nothing_moving,134,5,0,0,0,0,20,19,18,18,134,5,0,0,0,0,26,22,18,13,134,5,0,0,0,0,12,18,24,30
1772035544.6631358,nothing_moving,134,5,0,0,0,0,20,19,19,18,134,5,0,0,0,0,24,21,16,12,134,5,0,0,0,0,11,17,21,26
