timestamp,label,ESP32_NODE_1_sub_0,ESP32_NODE_1_sub_1,ESP32_NODE_1_sub_2,ESP32_NODE_1_sub_3,ESP32_NODE_1_sub_4,ESP32_NODE_1_sub_5,ESP32_NODE_1_sub_6,ESP32_NODE_1_sub_7,ESP32_NODE_1_sub_8,ESP32_NODE_1_sub_9,ESP32_NODE_2_sub_0,ESP32_NODE_2_sub_1,ESP32_NODE_2_sub_2,ESP32_NODE_2_sub_3,ESP32_NODE_2_sub_4,ESP32_NODE_2_sub_5,ESP32_NODE_2_sub_6,ESP32_NODE_2_sub_7,ESP32_NODE_2_sub_8,ESP32_NODE_2_sub_9,ESP32_NODE_3_sub_0,ESP32_NODE_3_sub_1,ESP32_NODE_3_sub_2,ESP32_NODE_3_sub_3,ESP32_NODE_3_sub_4,ESP32_NODE_3_sub_5,ESP32_NODE_3_sub_6,ESP32_NODE_3_sub_7,ESP32_NODE_3_sub_8,ESP32_NODE_3_sub_9
1772035666.5428393,falling_5,134,5,0,0,0,0,23,22,20,19,134,5,0,0,0,0,25,20,14,10,134,5,0,0,0,0,7,13,17,21
1772035667.1136475,falling_5,134,5,0,0,0,0,23,22,20,21,134,5,0,0,0,0,25,21,17,10,134,5,0,0,0,0,6,12,18,22
1772035667.4309778,falling_5,134,5,0,0,0,0,24,23,21,21,134,5,0,0,0,0,27,23,19,13,134,5,0,0,0,0,9,14,20,22
1772035667.8375957,falling_5,134,5,0,0,0,0,22,20,19,20,134,5,0,0,0,0,21,17,14,9,69,1,0,0,0,0,17,15,17,19
1772035668.2489417,falling_5,134,5,0,0,0,0,20,17,19,17,134,5,0,0,0,0,21,17,14,10,134,5,0,0,0,0,9,16,22,27
1772035668.7306042,falling_5,134,5,0,0,0,0,23,22,20,20,134,5,0,0,0,0,24,22,18,13,134,5,0,0,0,0,13,19,25,30
1772035669.0779364,falling_5,134,5,0,0,0,0,21,20,18,18,134,5,0,0,0,0,23,19,16,11,134,5,0,0,0,0,12,18,25,30
1772035669.4857435,falling_5,134,5,0,0,0,0,23,23,21,21,134,5,0,0,0,0,29,26,22,18,134,5,0,0,0,0,7,12,17,23
1772035669.895242,falling_5,134,5,0,0,0,0,23,22,20,19,134,5,0,0,0,0,25,20,16,10,69,1,0,0,0,0,19,17,18,19
1772035670.2759147,falling_5,134,5,0,0,0,0,19,18,17,18,134,5,0,0,0,0,25,22,16,12,134,5,0,0,0,0,11,16,20,25
1772035670.6036668,falling_5,134,5,0,0,0,0,21,19,18,18,134,5,0,0,0,0,17,12,8,2,134,5,0,0,0,0,6,9,11,13
