timestamp,label,ESP32_NODE_1_sub_0,ESP32_NODE_1_sub_1,ESP32_NODE_1_sub_2,ESP32_NODE_1_sub_3,ESP32_NODE_1_sub_4,ESP32_NODE_1_sub_5,ESP32_NODE_1_sub_6,ESP32_NODE_1_sub_7,ESP32_NODE_1_sub_8,ESP32_NODE_1_sub_9,ESP32_NODE_2_sub_0,ESP32_NODE_2_sub_1,ESP32_NODE_2_sub_2,ESP32_NODE_2_sub_3,ESP32_NODE_2_sub_4,ESP32_NODE_2_sub_5,ESP32_NODE_2_sub_6,ESP32_NODE_2_sub_7,ESP32_NODE_2_sub_8,ESP32_NODE_2_sub_9,ESP32_NODE_3_sub_0,ESP32_NODE_3_sub_1,ESP32_NODE_3_sub_2,ESP32_NODE_3_sub_3,ESP32_NODE_3_sub_4,ESP32_NODE_3_sub_5,ESP32_NODE_3_sub_6,ESP32_NODE_3_sub_7,ESP32_NODE_3_sub_8,ESP32_NODE_3_sub_9
1772035588.9746392,falling_2,134,5,0,0,0,0,23,23,20,20,134,5,0,0,0,0,22,19,16,11,134,5,0,0,0,0,6,11,16,20
1772035589.2881007,falling_2,134,5,0,0,0,0,22,20,19,18,134,5,0,0,0,0,24,20,17,12,134,5,0,0,0,0,8,13,17,21
1772035589.6174953,falling_2,134,5,0,0,0,0,25,22,22,20,134,5,0,0,0,0,27,25,19,14,134,5,0,0,0,0,5,12,19,24
1772035590.1073682,falling_2,134,5,0,0,0,0,24,22,20,20,134,5,0,0,0,0,26,23,18,12,134,5,0,0,0,0,9,13,18,22
1772035590.4248097,falling_2,134,5,0,0,0,0,25,22,21,21,134,5,0,0,0,0,24,21,16,11,134,5,0,0,0,0,10,14,21,24
1772035590.8275177,falling_2,134,5,0,0,0,0,21,19,19,17,134,5,0,0,0,0,25,21,16,11,134,5,0,0,0,0,4,10,18,22
1772035591.1212933,falling_2,134,5,0,0,0,0,21,20,18,18,134,5,0,0,0,0,25,20,17,12,134,5,0,0,0,0,5,8,10,12
1772035591.4293416,falling_2,134,5,0,0,0,0,24,24,22,22,134,5,0,0,0,0,27,23,18,13,134,5,0,0,0,0,9,14,18,22
1772035591.748846,falling_2,134,5,0,0,0,0,20,18,16,16,134,5,0,0,0,0,25,24,20,15,134,5,0,0,0,0,9,14,19,24
1772035592.0646074,falling_2,69,1,0,0,0,0,6,3,8,5,134,5,0,0,0,0,22,19,15,10,134,5,0,0,0,0,8,13,19,24
1772035592.4418871,falling_2,134,5,0,0,0,0,21,20,18,19,69,1,0,0,0,0,24,25,25,26,134,5,0,0,0,0,7,12,17,23
1772035592.7740905,falling_2,134,5,0,0,0,0,20,20,18,17,134,5,0,0,0,0,23,20,14,11,134,5,0,0,0,0,7,12,17,21
1772035593.0963776,falling_2,134,5,0,0,0,0,20,18,17,17,134,5,0,0,0,0,28,25,19,15,134,5,0,0,0,0,9,14,20,25
1772035593.4959338,falling_2,134,5,0,0,0,0,21,20,19,19,134,5,0,0,0,0,25,22,18,12,134,5,0,0,0,0,10,15,20,25
1772035593.9170647,falling_2,134,5,0,0,0,0,21,20,20,18,134,5,0,0,0,0,25,22,17,12,69,1,0,0,0,0,19,18,20,21
1772035594.3158927,falling_2,134,5,0,0,0,0,20,18,17,17,134,5,0,0,0,0,21,17,14,9,134,5,0,0,0,0,5,11,16,20
1772035594.748086,falling_2,134,5,0,0,0,0,19,17,17,16,134,5,0,0,0,0,22,18,14,8,134,5,0,0,0,0,5,7,9,12
1772035595.1258264,falling_2,134,5,0,0,0,0,21,20,19,20,134,5,0,0,0,0,20,17,13,7,134,5,0,0,0,0,13,19,25,29
1772035595.443163,falling_2,134,5,0,0,0,0,12,11,11,10,134,5,0,0,0,0,25,21,17,10,134,5,0,0,0,0,16,21,26,30
1772035595.8233187,falling_2,134,5,0,0,0,0,20,18,17,17,134,5,0,0,0,0,24,21,15,9,134,5,0,0,0,0,14,19,26,29
1772035596.1603725,falling_2,134,5,0,0,0,0,23,20,19,19,134,5,0,0,0,0,24,20,16,10,134,5,0,0,0,0,13,19,24,29
1772035596.5587602,falling_2,134,5,0,0,0,0,17,15,15,14,134,5,0,0,0,0,25,21,17,11,134,5,0,0,0,0,10,12,16,18
1772035596.8563557,falling_2,134,5,0,0,0,0,18,17,16,16,134,5,0,0,0,0,25,22,17,12,134,5,0,0,0,0,14,20,25,28
1772035597.1553261,falling_2,134,5,0,0,0,0,23,21,21,21,134,5,0,0,0,0,25,21,16,11,134,5,0,0,0,0,16,21,27,32
1772035597.5977159,falling_2,134,5,0,0,0,0,21,19,19,18,134,5,0,0,0,0,26,22,17,12,134,5,0,0,0,0,14,19,25,29
1772035597.9712949,falling_2,134,5,0,0,0,0,21,21,19,20,69,1,0,0,0,0,19,20,22,23,134,5,0,0,0,0,16,21,26,31
1772035598.3086624,falling_2,134,5,0,0,0,0,24,23,22,21,134,5,0,0,0,0,25,21,16,11,134,5,0,0,0,0,17,21,27,31
1772035598.6915815,falling_2,134,5,0,0,0,0,20,19,18,17,134,5,0,0,0,0,26,22,18,11,69,1,0,0,0,0,15,17,16,17
1772035599.0175972,falling_2,134,5,0,0,0,0,23,21,21,20,134,5,0,0,0,0,26,22,19,12,134,5,0,0,0,0,10,17,23,29
1772035599.3447967,falling_2,134,5,0,0,0,0,22,21,21,20,134,5,0,0,0,0,24,20,16,10,134,5,0,0,0,0,9,15,20,26
1772035599.7345436,falling_2,134,5,0,0,0,0,21,20,19,19,134,5,0,0,0,0,23,19,16,10,134,5,0,0,0,0,11,17,23,28
1772035600.04987,falling_2,134,5,0,0,0,0,25,23,21,21,134,5,0,0,0,0,21,18,13,8,134,5,0,0,0,0,9,14,21,25
1772035600.462419,falling_2,134,5,0,0,0,0,22,21,19,18,134,5,0,0,0,0,23,19,14,10,134,5,0,0,0,0,5,7,11,11
1772035600.8493347,falling_2,134,5,0,0,0,0,22,19,19,18,134,5,0,0,0,0,23,18,13,10,134,5,0,0,0,0,9,13,19,23
1772035601.1769722,falling_2,134,5,0,0,0,0,21,20,18,18,134,5,0,0,0,0,25,21,16,11,134,5,0,0,0,0,4,6,8,11
1772035601.5668375,falling_2,134,5,0,0,0,0,24,22,21,20,134,5,0,0,0,0,25,21,17,12,134,5,0,0,0,0,10,16,22,27
1772035601.8915184,falling_2,134,5,0,0,0,0,23,22,20,20,134,5,0,0,0,0,27,23,18,12,134,5,0,0,0,0,10,15,21,26
1772035602.3026025,falling_2,134,5,0,0,0,0,22,21,20,20,134,5,0,0,0,0,23,21,16,11,134,5,0,0,0,0,10,14,20,24
1772035602.7218468,falling_2,134,5,0,0,0,0,22,21,20,19,134,5,0,0,0,0,25,22,19,14,134,5,0,0,0,0,6,12,18,23
1772035603.0939386,falling_2,134,5,0,0,0,0,23,20,20,20,134,5,0,0,0,0,25,22,18,14,134,5,0,0,0,0,7,13,19,24
