timestamp,label,ESP32_NODE_1_sub_0,ESP32_NODE_1_sub_1,ESP32_NODE_1_sub_2,ESP32_NODE_1_sub_3,ESP32_NODE_1_sub_4,ESP32_NODE_1_sub_5,ESP32_NODE_1_sub_6,ESP32_NODE_1_sub_7,ESP32_NODE_1_sub_8,ESP32_NODE_1_sub_9,ESP32_NODE_2_sub_0,ESP32_NODE_2_sub_1,ESP32_NODE_2_sub_2,ESP32_NODE_2_sub_3,ESP32_NODE_2_sub_4,ESP32_NODE_2_sub_5,ESP32_NODE_2_sub_6,ESP32_NODE_2_sub_7,ESP32_NODE_2_sub_8,ESP32_NODE_2_sub_9,ESP32_NODE_3_sub_0,ESP32_NODE_3_sub_1,ESP32_NODE_3_sub_2,ESP32_NODE_3_sub_3,ESP32_NODE_3_sub_4,ESP32_NODE_3_sub_5,ESP32_NODE_3_sub_6,ESP32_NODE_3_sub_7,ESP32_NODE_3_sub_8,ESP32_NODE_3_sub_9
1772035571.8482363,falling_1,134,5,0,0,0,0,24,22,21,21,134,5,0,0,0,0,25,22,17,11,134,5,0,0,0,0,12,19,21,32
1772035572.1976047,falling_1,134,5,0,0,0,0,23,22,19,19,134,5,0,0,0,0,21,19,16,11,134,5,0,0,0,0,8,13,20,25
1772035572.6069357,falling_1,134,5,0,0,0,0,20,19,18,18,134,5,0,0,0,0,24,22,17,13,134,5,0,0,0,0,10,17,23,29
1772035572.9866016,falling_1,134,5,0,0,0,0,23,21,19,18,134,5,0,0,0,0,25,22,18,13,134,5,0,0,0,0,10,15,20,25
1772035573.3162763,falling_1,134,5,0,0,0,0,22,21,19,19,134,5,0,0,0,0,27,24,20,14,134,5,0,0,0,0,11,16,20,23
1772035573.6414955,falling_1,134,5,0,0,0,0,25,23,22,22,134,5,0,0,0,0,18,17,12,7,134,5,0,0,0,0,10,15,21,26
1772035574.0506113,falling_1,134,5,0,0,0,0,25,23,22,20,134,5,0,0,0,0,22,19,14,10,134,5,0,0,0,0,10,17,23,28
1772035574.4638073,falling_1,134,5,0,0,0,0,22,22,20,19,134,5,0,0,0,0,25,21,17,12,134,5,0,0,0,0,11,15,21,26
1772035574.929138,falling_1,134,5,0,0,0,0,22,20,19,19,134,5,0,0,0,0,23,21,17,12,134,5,0,0,0,0,9,16,22,26
1772035575.2804832,falling_1,134,5,0,0,0,0,19,18,18,18,134,5,0,0,0,0,25,23,20,15,134,5,0,0,0,0,14,20,25,29
1772035575.6794875,falling_1,134,5,0,0,0,0,19,18,18,17,134,5,0,0,0,0,27,25,21,15,134,5,0,0,0,0,4,10,17,22
1772035576.0794072,falling_1,134,5,0,0,0,0,22,20,21,20,134,5,0,0,0,0,23,20,15,11,134,5,0,0,0,0,7,13,18,23
1772035576.397547,falling_1,134,5,0,0,0,0,20,19,18,18,134,5,0,0,0,0,23,20,16,10,134,5,0,0,0,0,7,13,20,25
1772035576.7773619,falling_1,134,5,0,0,0,0,23,21,21,21,134,5,0,0,0,0,26,21,18,12,69,1,0,0,0,0,19,20,21,21
1772035577.1127605,falling_1,134,5,0,0,0,0,21,20,20,18,69,1,0,0,0,0,20,16,21,21,134,5,0,0,0,0,15,19,26,30
1772035577.4936166,falling_1,134,5,0,0,0,0,22,20,19,21,134,5,0,0,0,0,24,21,16,10,134,5,0,0,0,0,13,17,23,27
1772035577.795527,falling_1,134,5,0,0,0,0,23,22,20,21,134,5,0,0,0,0,25,22,17,11,134,5,0,0,0,0,11,17,21,25
1772035578.1378512,falling_1,134,5,0,0,0,0,23,22,21,22,134,5,0,0,0,0,23,20,14,9,134,5,0,0,0,0,11,17,24,29
1772035578.5461738,falling_1,134,5,0,0,0,0,22,21,21,20,134,5,0,0,0,0,25,21,15,11,134,5,0,0,0,0,10,16,24,27
1772035578.9481263,falling_1,134,5,0,0,0,0,22,21,21,22,134,5,0,0,0,0,24,20,15,10,134,5,0,0,0,0,9,14,19,23
1772035579.2552674,falling_1,134,5,0,0,0,0,21,21,20,19,134,5,0,0,0,0,24,20,16,11,134,5,0,0,0,0,12,16,21,25
1772035579.5605416,falling_1,134,5,0,0,0,0,20,18,18,18,134,5,0,0,0,0,22,19,16,10,134,5,0,0,0,0,10,14,19,23
1772035579.8454056,falling_1,134,5,0,0,0,0,22,19,19,19,134,5,0,0,0,0,24,20,15,10,134,5,0,0,0,0,8,14,19,23
1772035580.1876602,falling_1,134,5,0,0,0,0,23,22,19,19,134,5,0,0,0,0,21,17,13,8,134,5,0,0,0,0,8,14,18,24
1772035580.59515,falling_1,134,5,0,0,0,0,21,20,18,17,134,5,0,0,0,0,26,23,20,15,134,5,0,0,0,0,13,18,23,27
1772035580.9948597,falling_1,134,5,0,0,0,0,24,21,21,20,134,5,0,0,0,0,23,20,17,12,134,5,0,0,0,0,5,11,16,21
1772035581.2823155,falling_1,134,5,0,0,0,0,22,21,20,20,134,5,0,0,0,0,25,21,17,9,134,5,0,0,0,0,8,9,11,15
1772035581.621247,falling_1,134,5,0,0,0,0,21,20,19,19,134,5,0,0,0,0,25,21,17,10,134,5,0,0,0,0,8,14,20,26
1772035582.0290046,falling_1,134,5,0,0,0,0,22,21,20,20,69,1,0,0,0,0,20,21,19,23,134,5,0,0,0,0,13,17,21,27
1772035582.5396752,falling_1,134,5,0,0,0,0,23,22,20,20,134,5,0,0,0,0,24,21,17,12,134,5,0,0,0,0,7,12,17,22
1772035582.940186,falling_1,134,5,0,0,0,0,20,19,18,18,134,5,0,0,0,0,27,24,19,13,134,5,0,0,0,0,12,16,21,26
