timestamp,label,ESP32_NODE_1_sub_0,ESP32_NODE_1_sub_1,ESP32_NODE_1_sub_2,ESP32_NODE_1_sub_3,ESP32_NODE_1_sub_4,ESP32_NODE_1_sub_5,ESP32_NODE_1_sub_6,ESP32_NODE_1_sub_7,ESP32_NODE_1_sub_8,ESP32_NODE_1_sub_9,ESP32_NODE_2_sub_0,ESP32_NODE_2_sub_1,ESP32_NODE_2_sub_2,ESP32_NODE_2_sub_3,ESP32_NODE_2_sub_4,ESP32_NODE_2_sub_5,ESP32_NODE_2_sub_6,ESP32_NODE_2_sub_7,ESP32_NODE_2_sub_8,ESP32_NODE_2_sub_9,ESP32_NODE_3_sub_0,ESP32_NODE_3_sub_1,ESP32_NODE_3_sub_2,ESP32_NODE_3_sub_3,ESP32_NODE_3_sub_4,ESP32_NODE_3_sub_5,ESP32_NODE_3_sub_6,ESP32_NODE_3_sub_7,ESP32_NODE_3_sub_8,ESP32_NODE_3_sub_9
1772090237.2253473,walking,99,5,0,0,0,0,12,11,12,10,128,5,0,0,0,0,16,16,16,14,99,5,0,0,0,0,10,12,11,13
1772090237.3182182,walking,134,5,0,0,0,0,14,13,12,10,128,5,0,0,0,0,18,19,23,21,128,5,0,0,0,0,18,18,18,20
1772090237.426834,walking,99,5,0,0,0,0,25,24,21,21,128,5,0,0,0,0,17,17,17,17,128,5,0,0,0,0,21,21,21,21
1772090237.5216393,walking,128,5,0,0,0,0,22,20,16,20,21,15,0,0,0,0,21,16,9,5,128,5,0,0,0,0,15,16,16,16
1772090237.6297963,walking,21,15,0,0,0,0,21,19,17,16,99,5,0,0,0,0,23,17,12,5,90,11,0,0,0,0,21,18,19,18
1772090237.7392,walking,128,5,0,0,0,0,13,12,12,14,99,5,0,0,0,0,21,15,11,5,128,5,0,0,0,0,13,11,13,12
1772090237.835693,walking,128,5,0,0,0,0,12,13,12,12,128,5,0,0,0,0,17,17,18,18,134,5,0,0,0,0,12,18,22,26
1772090237.9456692,walking,90,11,0,0,0,0,15,16,16,17,99,5,0,0,0,0,17,13,8,2,128,5,0,0,0,0,18,17,17,17
1772090238.0874496,walking,134,5,0,0,0,0,26,25,22,20,99,5,0,0,0,0,19,18,21,21,99,5,0,0,0,0,13,18,24,28
1772090238.1971343,walking,134,5,0,0,0,0,25,24,22,20,90,11,0,0,0,0,19,18,19,19,90,11,0,0,0,0,29,27,30,28
1772090238.2761698,walking,128,5,0,0,0,0,17,19,21,23,99,5,0,0,0,0,21,17,10,5,117,29,0,0,0,0,18,17,21,20
1772090238.3872843,walking,134,5,0,0,0,0,24,23,20,18,128,5,0,0,0,0,18,17,18,18,99,5,0,0,0,0,11,18,23,28
1772090238.5626125,walking,21,15,0,0,0,0,26,23,20,18,128,5,0,0,0,0,21,20,20,19,128,5,0,0,0,0,21,20,23,19
1772090238.674578,walking,128,5,0,0,0,0,9,11,11,10,128,5,0,0,0,0,19,19,19,19,128,5,0,0,0,0,19,19,17,17
1772090238.7680771,walking,128,5,0,0,0,0,19,20,19,21,21,15,0,0,0,0,18,13,7,1,117,29,0,0,0,0,20,19,18,20
1772090238.8634875,walking,128,5,0,0,0,0,9,10,9,11,128,5,0,0,0,0,18,19,19,17,99,5,0,0,0,0,10,12,15,17
1772090238.95537,walking,128,5,0,0,0,0,13,13,11,14,128,5,0,0,0,0,16,17,17,16,128,5,0,0,0,0,21,20,22,21
1772090239.0356293,walking,21,15,0,0,0,0,26,25,22,21,21,15,0,0,0,0,22,17,10,6,99,5,0,0,0,0,8,15,17,22
1772090239.1119492,walking,90,11,0,0,0,0,12,14,12,14,128,5,0,0,0,0,21,21,22,19,99,5,0,0,0,0,10,10,13,13
1772090239.2197537,walking,134,5,0,0,0,0,24,23,19,19,128,5,0,0,0,0,15,17,17,19,128,5,0,0,0,0,20,18,21,21
1772090239.3147602,walking,128,5,0,0,0,0,17,12,15,17,90,11,0,0,0,0,17,16,17,16,128,5,0,0,0,0,13,10,11,13
1772090239.3920772,walking,90,11,0,0,0,0,12,14,14,15,128,5,0,0,0,0,18,19,18,18,99,5,0,0,0,0,11,17,23,27
1772090239.519125,walking,78,29,0,0,0,0,13,13,15,14,99,5,0,0,0,0,25,24,26,27,128,5,0,0,0,0,18,20,19,20
