timestamp,label,ESP32_NODE_1_sub_0,ESP32_NODE_1_sub_1,ESP32_NODE_1_sub_2,ESP32_NODE_1_sub_3,ESP32_NODE_1_sub_4,ESP32_NODE_1_sub_5,ESP32_NODE_1_sub_6,ESP32_NODE_1_sub_7,ESP32_NODE_1_sub_8,ESP32_NODE_1_sub_9,ESP32_NODE_2_sub_0,ESP32_NODE_2_sub_1,ESP32_NODE_2_sub_2,ESP32_NODE_2_sub_3,ESP32_NODE_2_sub_4,ESP32_NODE_2_sub_5,ESP32_NODE_2_sub_6,ESP32_NODE_2_sub_7,ESP32_NODE_2_sub_8,ESP32_NODE_2_sub_9,ESP32_NODE_3_sub_0,ESP32_NODE_3_sub_1,ESP32_NODE_3_sub_2,ESP32_NODE_3_sub_3,ESP32_NODE_3_sub_4,ESP32_NODE_3_sub_5,ESP32_NODE_3_sub_6,ESP32_NODE_3_sub_7,ESP32_NODE_3_sub_8,ESP32_NODE_3_sub_9
1772090222.8547046,empty_room,99,5,0,0,0,0,21,19,18,17,117,29,0,0,0,0,17,17,18,16,90,11,0,0,0,0,15,17,20,18
1772090223.0110888,walking,21,15,0,0,0,0,23,21,19,18,90,11,0,0,0,0,14,16,17,15,21,15,0,0,0,0,12,17,23,26
1772090223.1066353,walking,90,11,0,0,0,0,18,19,19,17,72,29,0,0,0,0,16,14,14,16,90,11,0,0,0,0,20,21,20,20
1772090223.2001035,walking,66,29,0,0,0,0,16,16,16,16,99,5,0,0,0,0,18,14,9,3,99,5,0,0,0,0,17,21,21,22
1772090223.291923,walking,90,11,0,0,0,0,16,18,19,13,128,5,0,0,0,0,19,19,19,19,90,11,0,0,0,0,17,16,16,16
1772090223.3533502,walking,99,5,0,0,0,0,14,14,19,14,90,11,0,0,0,0,16,17,13,18,99,5,0,0,0,0,33,26,33,37
1772090223.5113344,walking,117,29,0,0,0,0,18,20,22,20,90,11,0,0,0,0,17,16,16,16,90,11,0,0,0,0,16,17,18,17
1772090223.6045732,walking,128,5,0,0,0,0,12,12,12,13,128,5,0,0,0,0,22,22,20,21,128,5,0,0,0,0,9,11,17,11
1772090223.7147036,walking,133,29,0,0,0,0,9,12,10,11,133,29,0,0,0,0,20,19,20,19,90,11,0,0,0,0,10,9,11,12
1772090223.8081667,walking,90,11,0,0,0,0,24,21,30,25,99,5,0,0,0,0,22,19,10,4,99,5,0,0,0,0,8,10,15,16
1772090223.9037201,walking,134,5,0,0,0,0,27,25,23,20,90,11,0,0,0,0,19,19,19,19,138,28,0,0,0,0,18,20,21,20
1772090223.996454,walking,128,5,0,0,0,0,11,13,12,15,21,15,0,0,0,0,19,14,7,1,99,5,0,0,0,0,13,17,25,27
1772090224.106312,walking,128,5,0,0,0,0,16,22,17,21,134,5,0,0,0,0,25,19,13,6,128,5,0,0,0,0,16,17,16,17
1772090224.2163541,walking,90,11,0,0,0,0,17,16,17,15,128,5,0,0,0,0,14,13,16,15,128,5,0,0,0,0,15,15,14,16
1772090224.2783375,walking,120,29,0,0,0,0,17,17,18,16,90,11,0,0,0,0,20,19,22,18,90,11,0,0,0,0,21,24,21,25
1772090224.3585763,walking,134,5,0,0,0,0,26,23,21,19,21,15,0,0,0,0,21,15,10,2,128,5,0,0,0,0,12,11,11,11
1772090224.4676445,walking,128,5,0,0,0,0,12,12,13,13,99,5,0,0,0,0,13,12,15,13,128,5,0,0,0,0,7,12,10,9
